id,timestamp,machine_id,cpu_usage,memory_usage
1000138,11310000,a8db5e0ca0fa615ca97de7277e7aa86b6e82f310afbe63e2ea4d65c522ae51f9,0.6250906406811367,0.7607846470852424
1000139,11310000,b822e1857a850c2e182c31523505bfc3e8a973d087d46110beee5d85a2af86b1,0.5877158028047753,0.4377845368645792
1000140,11310000,38a13efbe5864decdbd97988bdf8972d6f2d7d207d05eb7a039ebd08201ef7d0,0.6765249939439106,0.5159266071406332
1000141,11310000,1130f89489b530a2a5546c0b1cc4e74da7b8dc0fa40705d2f309f616b9846cf0,0.6036957540039671,0.46368312239353937
1000142,11310000,e82889fed82951c9db288f5695ae67cfb22d5d59d3d3aec494ee310bd9d08b75,0.5991393930035573,0.6148331654897143
1000143,11310000,879410d9b3df3aeca563ff11c154f31b36950ea5a29dad520fda57ec5f0ab4f4,0.5207976075950185,0.3780295502079909
1000144,11310000,c726dc19c8ed186939c43c71eff1f3d8ca692ebba69b0d51883e9c920b8e81eb,0.7405839420358744,0.4878303202638383
1000145,11310000,275b5e59d3cad125f023c748ca52b6237a3bf6ee28569a32e92cadac308b509b,0.7922356736073024,0.4468185223280239
1000146,11310000,89679d3281ecd31e13e3804924736cb856195d2d1bd8e0a79df0ca36598ce1b4,0.5988610559306444,0.11597837861072868
1000147,11310000,7107d57726455c26aea1aad2ca63301a3e66c34cd379c1b6a0707f8b76e636d3,0.570617976760994,0.9724046782122819
1000148,11310000,3f23eb4595b29bcf525b412c48c18b3054d0601764fce7455fb5bb6d3499e135,0.7691379679658252,0.4834506504754339
1000150,11310000,2e66a511c2a16bfe79d0d67a172432e67a87ed35cccb623a0ccf66441b85f6ef,0.7371961179640465,0.6696182196250762
1000151,11310000,6eed18aab8392058e26ec09881de0645f39133bbb9f25d3b7f05172199f99972,0.4125602302508577,0.6203132990803368
1000152,11310000,d8d4847b03f5d5f685fc8847ce1604aebb6632ed7276b431d1e3553dcdb2de1a,0.6506951464755857,0.7683049700010587
1000154,11310000,372e0b5e3116eca9195c74d27c1c1f534726ae594ff9e0e6834f299e491d2149,0.8387308278933951,0.5719568584156685
1000155,11310000,feb83d0621b9b32046706cb66e0b59d0cbb8d3c1010271ee0b626cf76b24f66f,0.7635711714029283,0.6125284857864619
1000156,11310000,b172740f24de8af8345ba2316373137c3ab716aa053127ef69b08c42854525f9,0.7443187471038311,0.5362304952129815
1000157,11310000,3e38fdd3efe7162669cb255f540a64af195afdfbc6816266356db78b92c9cf41,0.6139305605217749,0.8729758612727947
1000158,11310000,0d6e961fd3dda18fc8c26a41a68173cdd6abd36ad8490841908ecc9d826dd07e,0.6112989612050872,0.8317871449838057
1000160,11310000,18a11c0fb7de5923c42f9fcf4cf2a19ecc195e876e5ae87e0b464d667a125e2e,0.6916394257146994,0.7273460840565447
1000161,11310000,63cbba649cb750ba95334fa4633e1d27d91ed583516adf6fcf86e14d9f6a8197,0.6590256492627036,0.996806629131032
1000162,11340000,aa655f22f65e8e35dc4c7bf109c58db3fd3277ef85df721096e5d4be2ecbf076,0.7757097806940318,0.4837309253134974
1000163,11340000,b103d876a5e80a09ec7607f29038cd4aee4e7881f10945ecf473ce76e8c23b02,0.6437688745486354,0.6522085020915291
1000165,11340000,81cc13ca88a9e3a3be95f7909f15ffeaeb010b5c2132d10d13ceee23ad5665eb,0.5477345797021484,0.4862459426677628
1000166,11340000,08fc7d641b6b0382778f168ff338b61a56441d9fc75cbfb86f858053e07fa233,0.5948723712267654,0.33282359917078796
1000168,11340000,9d3f5c83c060d8bafcf64687dcf127ed7e3a8bad485257e63960d6c4013ca810,0.7464237022443929,0.5437837146176285
1000169,11340000,7f391f4d18dd6970678acf2fe0157ecea024d839aa38e29c5b5e80bfa2b6f555,0.5539047713843528,0.39351795923729416
1000171,11340000,237f2d9d2e0f147f07dac1ead9b76213c98e52766f3fd29ddfce5daadfc147fb,0.6624250257929944,0.5310873929245847
1000172,11340000,d5aed7b9893e195caccb443bef2d213676cf0ff60cab507117c390eb6403d62e,0.8177614560107469,0.5324015735725318
1000173,11340000,08d86fa6c6ae08d5356f572d4ea82877ace7db0bf79ff2961492e86d2ae2fe45,0.6914431142809154,0.2855288440875867
1000174,11340000,e1182ee14f9d6a0032826beb8999d217f30c2ded27309e9d334a1026a83c7cb8,0.6416032692095328,0.8462652407271882
1000175,11340000,cc46a6ec4ddd30aa43c10f14130e2e1fcccf0f0360ca228a887595c35dbc7961,0.8133874528062974,0.6155530532854385
1000176,11340000,8afc8a4799e19baa7ed44f1a5826d7944138d34eb3aac4eac6d7a0d39017c74c,0.6385149820591303,0.5483468375050577
1000177,11340000,6be4976be28d8aee75028ad9af407df05c9d1c00ea80db2858820631fcf08a84,0.7026362313981582,0.594491358321406
1000178,11340000,f229d358fa1391407778383cce671411782c8e0c2545cdc74b818bab093bf19f,0.4675568062581153,0.3868292052019351
1000179,11340000,c6fac8f9345d2dc681d39225708c9b7ed19b47904801db2969ba6d7ecbdfd786,0.526397487713373,0.8274557097729263
1000180,11340000,12103dae77192e71bd66693531043a73ecba72c984c50c3ea536823e2ce6e4e9,0.7391775362613018,0.4711460988364484
1000182,11340000,7e07e40ce03ac461952d68732ce83ad1741d49f4ec8335b0d94ad62a38e8f4ac,0.6178274216799589,0.5404305572949495
1000183,11340000,3788b486407e1fccf12d24858fe92aceb1188cc2a1d6c41d4e20bbd768401b9f,0.5816119349581885,0.5576590057525666
1000184,11340000,6d7e3f974ddd8cef32a57da3c11946d765bafc80299dadca7fea40bbb3f40012,0.6772317051935515,0.4926560177822541
1000185,11340000,1ee757b2403cccc82e83f068458533bd4c9b5acbf9e05710686f2ba82c380f95,0.6658497094746765,0.5499556451789083
1000186,11340000,178a4652688948b1438ec27ee48a0753ed942f72f22a3fdba7125cd4b7c2a682,0.4846222281705595,0.3319864587601655
1000187,11340000,65bff51d59b9a25d33fb092497921e549f0ef7f4b959032497dfd53a64449687,0.5045647510171964,0.8877579265438147
1000188,11340000,584ef4a61692e1c13f8796661c55cacc476df4dc9933423a9a5770b445607ee1,0.8067241427788883,0.39343593913372565
1000189,11340000,287c32682cfec3c680aa1d681f28943fb360a05993b58485202d010b2856ba77,0.7819895622103183,0.5526892726084656
1000190,11340000,791a3ce30c73e79c83d34ac21dbd1f6982d5a44311f848fbbb65c5fec38a8c2b,0.6401311828581864,0.740830134942791
1000191,11340000,1a77c0682d4cf9a9d6aaf8dea4cfa04cf0b3faa5ea2d40338e65a84a7727f698,0.5841329615067725,0.3370733481935897
1000192,11340000,b484645e370ca058af226a084c3433d5ec886c3de265af081742d35fdc04314a,0.4428760661431396,0.36323198434273696
1000193,11340000,c03a9d29b5102c50e769cf4ed4b934bdfcd98f4b60fdd478d598e7675c7b61aa,0.7348478895787685,0.6676303764615072
1000194,11340000,a03bea1784fddbe7e57e01537ab097fddde7b31cf7e212b61a326681d4145608,0.6995020604810831,0.45175636519534734
1000195,11340000,9522e3aa16d9336337c2e06bc7ec58c4cb753334253220ff577913185541420f,0.8163538001905009,0.29030169983367404
1000196,11340000,f6b37a808048ed455ce610756238836dca7564a369507cfc89d82c9a2e48d959,0.7911395618050643,0.33588490787572667
1000197,11340000,58c1cddc46a79ae78cf9f1f64b85c942dcde121ccfe12b00f11948ebdb6fe424,0.7887547906802355,0.4970822587361372
1000198,11340000,717938bda283bc43a99ae921308d74a6f95285cd53b8a108b8adfee8bfc241c2,0.6620728581059501,0.023439747633025476
1000199,11340000,6aa95d3dbb46ccb36df1d5a6264c225f01b0706fe626d72cdb7e6077bc0d5a4f,0.3113768937288132,0.4828520801615621
1000200,11340000,b74fcefb4f9e8e6d1154c9b42c197492dffb966d876caa082bb138d288efe3ac,0.6132320926674892,0.5761758371957608
1000201,11340000,8551a7127564bdaada5f5c69961fe774f2e2b7c608f54cee70981264ba88f397,0.5866607935084867,0.1902645045563105
1000202,11340000,076632bb3976848af40b9d99443e5c7eb647cabff36f27c7f53b763b29dfb060,0.747480293178201,0.42682864198009796
1000203,11340000,cd35738e348d16419e63ea6042da2985178b57f8e6258d9e22a88f53fa317eac,0.7961908733025675,0.48617336889077567
1000204,11340000,ca732bca544e9cd042c80a97414cdfc00a7f6309cf14acf3b26874b35be747a6,0.34656587979021164,0.4623491174153216
1000205,11340000,e2a309f7c530abc43aa98187dd2987b6df93f87a6dbf61375de3c9e61fd0efa8,0.6526861326564535,0.4952095933175409
1000206,11340000,5dd2b9efd3dc3f98f4ce762a287d0e3a637506332d08431152eda811980e8c96,0.6714914484515877,0.4080344189987306
1000207,11340000,195740edcef8b12c9c6912e7186db2671ba06adb68052a8a236356acdff29463,0.6980789491490729,0.5153201017255267
1000208,11340000,c7e13a78c35c9f97d8d5721e1af4377b2d6a99ee629bbb309322029673b50b02,0.758016131786049,0.6020398434703464
1000209,11340000,a92e5b7d66956288bb7c25c03f0474b35bc033e2f174eacfb51134eba7bd4d7a,0.7649075264639187,0.07184596777144314
1000210,11340000,efdde4173f069607997a382e3a1c07211208b7df7a146e48d21cbc295107df30,0.6961225413066052,0.5720423024862518
1000211,11340000,3f820fe1a4524121c1f2896be7aa65945aea279030d0f3cdd2aebd7c1d9220f0,0.6197368098565093,0.6586877206668067
1000212,11340000,60db26448502ad10f5b94aa621f5e8bf8bf5f78b6a5d1b325575293ee9fc5d09,0.6293713796742857,0.6754217399981215
1000213,11340000,17f0de0403db8d84dc43ac19faee58ab465e9d6e6ecd2b21def909c88dbeaeb9,0.6724474250471701,0.332235609626208
1000214,11340000,581064708f1da7769b036962be14e8a73325b72d69f7387057d02863033975bf,0.6346191761644113,0.47026917373965116
1000215,11340000,7fec5bed38d9a4d0e02835899735c3d72e12cf43c6d7d4ad0d8f1a3f8f5f3123,0.7171833217135819,0.4749985046887062
1000216,11340000,0666fcff1e75f594ea6ad67683916bbfd0f7f74e85fe3d451ee68787621b423c,0.5095606676455606,0.3695066450758997
1000219,11340000,36b12c92931797ceac81ef7c36d011fc691800c0b5ce0521dd66e81097950359,0.5192967328231071,0.6896743047517946
