999998,11280000,05b87dd5efe37db3656d63965c96a3154162f24a157d0e60e6ea243df125db71,0.6460348673168576,0.7546979122044941
999999,11280000,701ffa4a45a61898d7bf93766e3c68f4996a85d479cdacd16c5da917d62580a3,0.6727023538141218,0.7130549563341733
1000000,11280000,6717fe514a9d06467cbe1819ac62e0e81ef36b72ae6b5a4ffdb730d79b9f007b,0.6742956504260194,0.6958321411881649
1000001,11280000,137d35418fca4095c384ee41b08a1781bf41798667b42d048ac4db73affc4592,0.6998081716239523,0.7227835765729265
1000002,11280000,4e7b7de48adf4946737b4b88454df22e2a3001119b9b240c17e9d73c1a2590c1,0.7456165523848066,0.7928593546016367
1000003,11280000,1d25590c5ae47caf93889189a544e623a8e55aadbc99b6687865962507bf5029,0.6994772855145787,0.7219483491401488
1000004,11280000,fb5e6d0ab23fb524e001643bc733d513689931574a11f332f667f9ea59a75e43,0.7081405654214542,0.7963601539370487
1000005,11280000,58021f275bf5bec6701b3e54c254cff6436026d255f97eae1f739f931d2dc9a7,0.6478964824151128,0.7486829421204274
1000006,11280000,c682e555b072d2530c457c55bd381f4213188e70998412d837fa74d18b202af1,0.6764239860068755,0.7856074679297377
1000007,11280000,e7c5f0b9f431bc08b79758371a6593040b1504518870fa3e3ef98a16779c42d9,0.7287075335443614,0.7514252535260871
1000008,11280000,e4d6e1ae41c2539e7255c65bb21b0e09d36daef8350a6f58d2f07ded5f106540,0.6285826993395663,0.7779979876645188
1000009,11280000,13ce281f679dfd9f0b0c32a8462f671c86266e52c0f6d4265ce8cd01dd7038ad,0.8365918147207765,0.7612399002917744
1000010,11280000,d5c7783ceb018410f05fe8ea4c3b30d16754365ed53ad06038020f712302005c,0.7487292537520174,0.773613164173372
1000011,11280000,2c72a890315d2b5d7c5d6f85ae5ae5b46ba2f32a5a5609b049f9b0fedf894483,0.1368150315846809,0.7643968860884969
1000012,11280000,0566bc756a994bf2e8f1f2abf98a07f475de3f4113589f11dc70067d19a79b75,0.7192334504645979,0.7411081616313174
1000013,11280000,ca48180e8451a859e8ef285a19e1ff46d02a7977237f9a8ae7a920fbbfcbf901,0.658051673583463,0.7651382998373543
